Feature;Importancia
Promig_Llibertat_Total;0.1898
Promig_Pistes/Fila;0.1589
Relatiu_Llibertat_Total;0.1546
Ratio_F/C;0.1521
Promig_Pistes/Columna;0.1371
Total_Pistes;0.0963
Desviacio_Est._Mida_Pistes;0.0942
%_Caselles_Pintades;0.017
Mitjana_Mida_Pistes;0.0
