Feature;Importancia
Desviacio_Est._Mida_Pistes;0.2223
Total_Pistes;0.1674
Promig_Pistes/Fila;0.126
Promig_Pistes/Columna;0.1235
Mitjana_Mida_Pistes;0.1135
%_Caselles_Pintades;0.0907
Promig_Llibertat_Total;0.0707
Relatiu_Llibertat_Total;0.0559
Ratio_F/C;0.0301
