Feature;Importancia
Promig_Pistes/Fila;0.291
Promig_Pistes/Columna;0.1938
Total_Pistes;0.1835
Promig_Llibertat_Total;0.1023
Desviacio_Est._Mida_Pistes;0.0676
Ratio_F/C;0.0573
Mitjana_Mida_Pistes;0.0492
%_Caselles_Pintades;0.0324
Relatiu_Llibertat_Total;0.0229
