Feature;Importancia
Total_Pistes;0.3671
%_Caselles_Pintades;0.1313
Promig_Llibertat_Total;0.1238
Promig_Pistes/Columna;0.1019
Promig_Pistes/Fila;0.0892
Ratio_F/C;0.0825
Desviacio_Est._Mida_Pistes;0.0481
Mitjana_Mida_Pistes;0.033
Relatiu_Llibertat_Total;0.0231
