Feature;Importancia
Promig_Pistes/Columna;0.2237
Desviacio_Est._Mida_Pistes;0.1534
Mitjana_Mida_Pistes;0.1488
Promig_Pistes/Fila;0.1439
Total_Pistes;0.1282
Ratio_F/C;0.0756
Promig_Llibertat_Total;0.0669
Relatiu_Llibertat_Total;0.041
%_Caselles_Pintades;0.0186
