Feature;Importancia
Promig_Llibertat_Total;0.265164865553246
Promig_Pistes/Columna;0.22668617307039918
Promig_Pistes/Fila;0.19051910369091227
Desviacio_Est._Mida_Pistes;0.0846887573427684
%_Caselles_Pintades;0.072820709174202
Ratio_F/C;0.05315405225448507
Relatiu_Llibertat_Total;0.05093347506422183
Mitjana_Mida_Pistes;0.03056338028169014
Total_Pistes;0.02546948356807512
