Feature;Importancia
Promig_Pistes/Columna;0.1689
%_Caselles_Pintades;0.1623
Promig_Llibertat_Total;0.1611
Total_Pistes;0.139
Desviacio_Est._Mida_Pistes;0.1343
Promig_Pistes/Fila;0.0968
Ratio_F/C;0.0807
Relatiu_Llibertat_Total;0.0399
Mitjana_Mida_Pistes;0.017
