Feature;Importancia
%_Caselles_Pintades;0.2633
Promig_Pistes/Fila;0.1664
Desviacio_Est._Mida_Pistes;0.1638
Ratio_F/C;0.1426
Promig_Pistes/Columna;0.097
Total_Pistes;0.0787
Relatiu_Llibertat_Total;0.0343
Mitjana_Mida_Pistes;0.0311
Promig_Llibertat_Total;0.0229
