Feature;Importancia
%_Caselles_Pintades;0.2927
Total_Pistes;0.2019
Promig_Pistes/Fila;0.1488
Promig_Pistes/Columna;0.0921
Ratio_F/C;0.0919
Desviacio_Est._Mida_Pistes;0.0838
Mitjana_Mida_Pistes;0.0558
Relatiu_Llibertat_Total;0.033
Promig_Llibertat_Total;0.0
