File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_8x38_01;1;22;52;20706;62;16.00;0.008216;0.037659;SAT
ENC2_NNGR_9x33_01;1;0;1;14108;0;16.00;0.012878;0.045730;SAT
ENC2_NNGR_15x15_03;1;36;106;14746;84;14.00;0.019133;0.085340;SAT
ENC2_NNGR_11x15_02;1;6;16;7685;21;13.00;0.019287;0.090328;SAT
ENC2_NNGR_15x15_02;2;150;470;45242;706;14.00;0.020903;0.087869;SAT
ENC2_NNGR_12x12_01;1;4;33;4387;19;13.00;0.021019;0.089212;SAT
ENC2_NNGR_15x15_01;2;176;588;46679;775;14.00;0.022106;0.110955;SAT
ENC2_NNGR_13x10_01;1;22;95;9694;83;13.00;0.022851;0.124833;SAT
ENC2_NNGR_10x10_01;1;2;12;3536;2;12.00;0.023602;0.099428;SAT
ENC2_NNGR_35x18_01;5;524;1703;426644;3579;24.00;0.023858;0.124032;SAT
ENC2_NNGR_10x15_03;1;43;116;16006;139;13.00;0.023975;0.154189;SAT
ENC2_NNGR_11x15_01;1;39;94;13160;150;13.00;0.024716;0.128052;SAT
ENC2_NNGR_14x15_02;1;49;78;18796;127;13.00;0.025011;0.144933;SAT
ENC2_NNGR_20x19_01;1;8;37;21197;23;16.00;0.02586;0.175094;SAT
ENC2_NNGR_15x10_01;3;214;467;67164;1065;13.00;0.027177;0.107153;SAT
ENC2_NNGR_14x16_01;1;4;21;7237;8;13.00;0.027621;0.131198;SAT
ENC2_NNGR_13x18_01;1;29;83;18233;71;15.00;0.028387;0.173107;SAT
ENC2_NNGR_45x19_01;2;120;334;136887;663;27.00;0.029115;0.223511;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;15.00;0.029248;0.171715;SAT
ENC2_NNGR_24x13_01;1;1;7;9618;1;15.00;0.029914;0.186905;SAT
ENC2_NNGR_10x15_02;1;93;165;33477;481;13.00;0.030131;0.130336;SAT
ENC2_NNGR_16x19_01;1;29;123;18114;82;15.00;0.031176;0.228692;SAT
ENC2_NNGR_15x15_06;1;55;198;16476;185;14.00;0.031714;0.146464;SAT
ENC2_NNGR_17x18_01;1;41;153;30390;165;16.00;0.03246;0.221771;SAT
ENC2_NNGR_20x10_02;2;151;393;80948;898;14.00;0.033724;0.184831;SAT
ENC2_NNGR_13x15_01;1;13;42;7512;37;13.00;0.033793;0.165953;SAT
ENC2_NNGR_10x15_01;1;4;12;5988;5;13.00;0.033926;0.175492;SAT
ENC2_NNGR_17x11_01;1;7;29;8227;12;14.00;0.034548;0.198118;SAT
ENC2_NNGR_25x24_01;1;59;201;62107;191;20.00;0.03505;0.374743;SAT
ENC2_NNGR_30x20_04;1;62;145;68354;371;21.00;0.035276;0.474736;SAT
ENC2_NNGR_20x10_01;2;193;591;75905;1221;14.00;0.03536;0.179651;SAT
ENC2_NNGR_18x25_01;1;31;95;31145;173;18.00;0.03573;0.268487;SAT
ENC2_NNGR_15x18_01;1;1;7;10477;3;15.00;0.036554;0.209328;SAT
ENC2_NNGR_15x17_01;2;160;459;65607;692;15.00;0.038708;0.262904;SAT
ENC2_NNGR_15x15_04;1;7;24;6512;10;14.00;0.038772;0.161806;SAT
