Feature;Importancia
Total_Pistes;0.14723907810584355
Promig_Llibertat_Total;0.13845994459126681
Promig_Pistes/Columna;0.12111288732611333
Promig_Pistes/Fila;0.11876182812160095
Desviacio_Est._Mida_Pistes;0.10739810896163698
%_Caselles_Pintades;0.10477280168616461
Mitjana_Mida_Pistes;0.10019881328230378
Ratio_F/C;0.08444461741296089
Relatiu_Llibertat_Total;0.07761192051210902
