Feature;Importancia
Promig_Llibertat_Total;0.13389453377651886
Promig_Pistes/Fila;0.1292046726764085
Total_Pistes;0.12379996882858972
Mitjana_Mida_Pistes;0.11586957755245757
Promig_Pistes/Columna;0.11085026031425245
%_Caselles_Pintades;0.11007919878025671
Desviacio_Est._Mida_Pistes;0.10645302550053863
Ratio_F/C;0.09049987843733831
Relatiu_Llibertat_Total;0.07934888413363929
