Feature;Importancia
Total_Pistes;0.1472
Promig_Llibertat_Total;0.1385
Promig_Pistes/Columna;0.1211
Promig_Pistes/Fila;0.1188
Desviacio_Est._Mida_Pistes;0.1074
%_Caselles_Pintades;0.1048
Mitjana_Mida_Pistes;0.1002
Ratio_F/C;0.0844
Relatiu_Llibertat_Total;0.0776
