Feature;Importancia
Total_Pistes;0.175
Promig_Llibertat_Total;0.1515
Promig_Pistes/Columna;0.1165
Promig_Pistes/Fila;0.116
Desviacio_Est._Mida_Pistes;0.1087
Mitjana_Mida_Pistes;0.0953
Ratio_F/C;0.0873
%_Caselles_Pintades;0.0831
Relatiu_Llibertat_Total;0.0664
