Feature;Importancia
Promig_Llibertat_Total;0.1442
Total_Pistes;0.1292
Promig_Pistes/Fila;0.116
Promig_Pistes/Columna;0.1144
Mitjana_Mida_Pistes;0.114
Desviacio_Est._Mida_Pistes;0.1059
%_Caselles_Pintades;0.0989
Ratio_F/C;0.0923
Relatiu_Llibertat_Total;0.0852
