Feature;Importancia
Promig_Llibertat_Total;0.1419
%_Caselles_Pintades;0.1408
Total_Pistes;0.1306
Promig_Pistes/Columna;0.1168
Ratio_F/C;0.1036
Promig_Pistes/Fila;0.0975
Desviacio_Est._Mida_Pistes;0.097
Mitjana_Mida_Pistes;0.0911
Relatiu_Llibertat_Total;0.0809
