Feature;Importancia
Total_Pistes;0.1668
Promig_Llibertat_Total;0.164
Promig_Pistes/Fila;0.1212
Promig_Pistes/Columna;0.1199
Mitjana_Mida_Pistes;0.1077
Desviacio_Est._Mida_Pistes;0.1065
%_Caselles_Pintades;0.0823
Ratio_F/C;0.0674
Relatiu_Llibertat_Total;0.0642
