File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_NNGR_100x75_01;1;11;24;764382;18;261.00;0.183299;1.776989;SAT
ENC3_NNGR_10x10_01;1;0;1;3421;0;12.00;0.010676;0.038917;SAT
ENC3_NNGR_10x15_01;1;0;1;4831;0;13.00;0.011296;0.045884;SAT
ENC3_NNGR_10x15_02;1;0;1;4751;0;13.00;0.014649;0.045139;SAT
ENC3_NNGR_10x15_03;1;0;1;4921;0;13.00;0.023526;0.112122;SAT
ENC3_NNGR_10x20_01;1;0;1;8521;0;15.00;0.03551;0.210640;SAT
ENC3_NNGR_11x15_01;1;0;1;5210;0;13.00;0.028871;0.144369;SAT
ENC3_NNGR_11x15_02;1;0;1;5222;0;13.00;0.024859;0.117254;SAT
ENC3_NNGR_12x12_01;1;2;4;4578;6;13.00;0.025955;0.120826;SAT
ENC3_NNGR_12x21_01;1;0;1;9649;0;15.00;0.024157;0.139891;SAT
ENC3_NNGR_13x10_01;1;0;1;4181;0;13.00;0.033007;0.162126;SAT
ENC3_NNGR_13x15_01;1;0;1;5648;0;13.00;0.02713;0.123600;SAT
ENC3_NNGR_13x18_01;1;0;1;9393;0;15.00;0.029179;0.151452;SAT
ENC3_NNGR_14x15_01;1;0;1;5893;0;13.00;0.019321;0.103868;SAT
ENC3_NNGR_14x15_02;1;0;1;6223;0;14.00;0.018559;0.101160;SAT
ENC3_NNGR_14x16_01;1;0;1;6037;0;13.00;0.028026;0.160895;SAT
ENC3_NNGR_14x44_01;1;1;6;34147;1;25.00;0.056492;0.433601;SAT
ENC3_NNGR_15x10_01;1;0;1;4481;0;13.00;0.031977;0.164235;SAT
ENC3_NNGR_15x15_01;1;0;1;6826;0;14.00;0.024121;0.139060;SAT
ENC3_NNGR_15x15_02;1;0;1;6586;0;14.00;0.024104;0.132516;SAT
ENC3_NNGR_15x15_03;1;0;1;6856;0;14.00;0.019519;0.103690;SAT
ENC3_NNGR_15x15_04;1;0;1;6046;0;14.00;0.023149;0.142736;SAT
ENC3_NNGR_15x15_05;1;0;1;6106;0;14.00;0.031694;0.165053;SAT
ENC3_NNGR_15x15_06;1;0;1;6466;0;14.00;0.023544;0.135531;SAT
ENC3_NNGR_15x17_01;1;0;1;10948;0;15.00;0.02608;0.159716;SAT
ENC3_NNGR_15x18_01;1;0;1;12553;0;16.00;0.022224;0.141645;SAT
ENC3_NNGR_15x20_01;1;0;1;11981;0;16.00;0.022371;0.153423;SAT
ENC3_NNGR_16x19_01;1;0;1;10934;0;15.00;0.028172;0.140057;SAT
ENC3_NNGR_17x11_01;1;0;1;7901;0;14.00;0.018843;0.091004;SAT
