File;Temps_cpu_resoldre(cpuTime_sense_temps_cerca);Unitaries_learnt;Binaries_learnt;Binaries_learnt_nova;Binaries_learnt_existent;Unitaries_A_in_binaries_learnt_trobada;Ternaries_learnt;Binaria_AC_trobada;Binaria_AC_amb_retroces_esperat;Binaria_AC_amb_retroces_anterior;Binaria_AB_trobada;Binaries_AC_&_AB_trobades;Unitaria_A_in_ternaria_learnt_trobada;Retroces_per_reduccio_a_binaries_esperat;Retroces_per_reduccio_a_binaries_anterior_al_esperat;Simplificat_a_Binaries(NO CDCL);Simplificat_a_Unitaries(NO CDCL);Quants_cops_fet_cerca_implicacions;Temps_total_segons_fet_cerca_implicacions;Temps_mitjana_segons_fet_cerca_implicacions;Unitaries_descobertes_per_la_cerca_de_implicacions;Unitaries_reedescobertes_en_restart;Unitaries_evitat_restart_afegits;Binaries_AC_recordades_afegides;Binaries_AC_recordades_reedescobertes;Resultat
ENC3_RNDNNGR_15x77_01;1.10172;54;283;283;0;0;313;0;0;0;0;0;0;0;0;2;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_17x77_01;0.80953;7;408;408;0;0;504;2;2;0;4;0;0;6;0;3;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_19x54_01;1.07739;70;265;265;0;0;387;0;0;0;2;0;0;2;0;14;1;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_19x72_01;22.04743;36;1063;1063;0;0;2489;5;1;4;3;0;0;4;4;6;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_20x56_01;2.95002;30;496;496;0;0;1183;0;0;0;3;0;0;3;0;3;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_22x57_01;0.87028;33;308;308;0;0;641;1;1;0;1;0;0;2;0;3;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_22x63_01;2.82237;20;535;535;0;0;1369;0;0;0;4;0;0;4;0;8;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_25x40_01;1.55112;13;466;466;0;0;810;0;0;0;3;0;0;3;0;2;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_25x66_01;1.71214;49;1042;1042;0;0;1682;1;1;0;3;0;0;4;0;4;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_25x72_01;3.34502;42;363;363;0;0;744;1;0;1;1;0;0;1;1;8;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_25x73_01;0.73868;21;670;670;0;0;834;1;1;0;4;0;0;5;0;1;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_25x76_01;1.80056;34;197;197;0;0;285;0;0;0;3;0;0;3;0;2;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_27x73_01;1.76699;37;907;907;0;0;1131;1;0;1;4;0;0;4;1;2;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_28x56_01;0.97035;30;485;485;0;0;682;1;1;0;4;0;0;5;0;3;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_28x75_01;147.22829;66;2097;2097;0;0;5283;4;3;1;8;0;0;11;1;18;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_28x79_01;10.01389;99;2201;2201;0;0;4032;13;9;4;7;0;0;16;4;9;0;0;0.00000;0.00000;0;0;0;0;0;SAT
ENC3_RNDNNGR_29x38_01;2.72839;21;591;591;0;0;1287;3;1;2;2;0;0;3;2;1;0;0;0.00000;0.00000;0;0;0;0;0;SAT
