Feature;Importancia
Promig_Llibertat_Total;0.1594
Total_Pistes;0.1385
Desviacio_Est._Mida_Pistes;0.1307
Promig_Pistes/Fila;0.1222
Mitjana_Mida_Pistes;0.1133
Promig_Pistes/Columna;0.1092
Ratio_F/C;0.0936
%_Caselles_Pintades;0.0765
Relatiu_Llibertat_Total;0.0565
