Feature;Importancia
Mitjana_Mida_Pistes;0.165
Promig_Llibertat_Total;0.1345
Desviacio_Est._Mida_Pistes;0.128
Promig_Pistes/Columna;0.1105
Promig_Pistes/Fila;0.1036
Total_Pistes;0.0996
Ratio_F/C;0.0959
%_Caselles_Pintades;0.094
Relatiu_Llibertat_Total;0.0689
