Feature;Importancia
Mitjana_Mida_Pistes;0.2199
Desviacio_Est._Mida_Pistes;0.1356
Ratio_F/C;0.1287
Promig_Pistes/Fila;0.1285
Promig_Llibertat_Total;0.0946
%_Caselles_Pintades;0.0881
Total_Pistes;0.0867
Promig_Pistes/Columna;0.0699
Relatiu_Llibertat_Total;0.048
