Feature;Importancia
Promig_Pistes/Fila;0.1777
Promig_Pistes/Columna;0.1679
Relatiu_Llibertat_Total;0.1535
Desviacio_Est._Mida_Pistes;0.1528
%_Caselles_Pintades;0.1383
Promig_Llibertat_Total;0.1034
Ratio_F/C;0.0514
Total_Pistes;0.0378
Mitjana_Mida_Pistes;0.0171
