Feature;Importancia
Promig_Llibertat_Total;0.1508
Promig_Pistes/Columna;0.1383
Total_Pistes;0.1298
Promig_Pistes/Fila;0.1173
Desviacio_Est._Mida_Pistes;0.112
%_Caselles_Pintades;0.1002
Relatiu_Llibertat_Total;0.0993
Mitjana_Mida_Pistes;0.0929
Ratio_F/C;0.0595
