Feature;Importancia
Promig_Pistes/Fila;0.3124
Desviacio_Est._Mida_Pistes;0.2238
Total_Pistes;0.2169
%_Caselles_Pintades;0.1161
Promig_Pistes/Columna;0.0964
Relatiu_Llibertat_Total;0.0221
Promig_Llibertat_Total;0.0122
Ratio_F/C;0.0
Mitjana_Mida_Pistes;0.0
