File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_15x77_01;27;5016;14151;4256900;219530;32.00;0.379299;2.316579;SAT
ENC3_RNDNNGR_17x77_01;31;7144;43621;4974475;340404;32.00;0.385294;2.107793;SAT
ENC3_RNDNNGR_19x54_01;61;13935;37296;10018386;852165;26.00;0.791879;3.858720;SAT
ENC3_RNDNNGR_19x72_01;189;60735;177161;53475383;4616695;64.00;2.69698;10.415052;SAT
ENC3_RNDNNGR_20x56_01;62;14983;64604;10297021;1117779;32.00;0.359856;1.039413;SAT
ENC3_RNDNNGR_22x57_01;61;13976;64543;9700947;718222;31.00;0.314701;0.941729;SAT
ENC3_RNDNNGR_22x63_01;255;94440;322644;74994748;11106263;85.00;4.00374;11.630753;SAT
ENC3_RNDNNGR_25x40_01;149;49027;165251;34896635;3783002;41.00;2.31307;10.214034;SAT
ENC3_RNDNNGR_25x66_01;94;26603;162913;20872373;2041415;46.00;0.997748;3.811868;SAT
ENC3_RNDNNGR_25x72_01;124;33098;63737;29985149;1586498;52.00;1.26104;4.327406;SAT
ENC3_RNDNNGR_25x73_01;15;2644;34279;2861592;107484;39.00;0.103691;0.392313;SAT
ENC3_RNDNNGR_25x76_01;53;12090;28039;11350751;547381;50.00;0.415819;1.427335;SAT
ENC3_RNDNNGR_27x73_01;6;799;12587;934043;22067;44.00;0.055996;0.281493;SAT
ENC3_RNDNNGR_28x56_01;61;14116;112289;10876931;578124;36.00;0.321308;1.017382;SAT
ENC3_RNDNNGR_28x75_01;893;376283;1022024;389250166;59830316;283.00;39.0097;140.458584;SAT
ENC3_RNDNNGR_28x79_01;127;42570;214785;42607975;3877267;71.00;2.55178;11.828716;SAT
ENC3_RNDNNGR_29x38_01;127;38854;153287;27625293;2323671;35.00;1.54075;6.462044;SAT
ENC3_RNDNNGR_29x62_01;318;119937;442703;108902198;17644333;124.00;7.68638;29.688796;SAT
ENC3_RNDNNGR_29x68_01;63;18507;129043;15750172;976826;50.00;0.846142;3.837168;SAT
