Feature;Importancia
Desviacio_Est._Mida_Pistes;0.1384
Promig_Llibertat_Total;0.1323
Mitjana_Mida_Pistes;0.1281
Promig_Pistes/Fila;0.1177
Total_Pistes;0.1132
Promig_Pistes/Columna;0.1
Ratio_F/C;0.0928
%_Caselles_Pintades;0.0908
Relatiu_Llibertat_Total;0.0866
