Feature;Importancia
Promig_Llibertat_Total;0.157
Total_Pistes;0.1473
Promig_Pistes/Fila;0.1343
Mitjana_Mida_Pistes;0.1122
Promig_Pistes/Columna;0.1052
%_Caselles_Pintades;0.0963
Desviacio_Est._Mida_Pistes;0.0963
Ratio_F/C;0.0771
Relatiu_Llibertat_Total;0.0743
