Feature;Importancia
%_Caselles_Pintades;0.2367
Desviacio_Est._Mida_Pistes;0.1692
Ratio_F/C;0.1246
Mitjana_Mida_Pistes;0.1095
Promig_Pistes/Columna;0.1069
Promig_Llibertat_Total;0.1048
Total_Pistes;0.0865
Relatiu_Llibertat_Total;0.0584
Promig_Pistes/Fila;0.0034
