Feature;Importancia
Promig_Pistes/Fila;0.1941
Promig_Pistes/Columna;0.169
%_Caselles_Pintades;0.1539
Ratio_F/C;0.1493
Total_Pistes;0.1441
Promig_Llibertat_Total;0.0973
Mitjana_Mida_Pistes;0.0416
Relatiu_Llibertat_Total;0.0305
Desviacio_Est._Mida_Pistes;0.0203
