Feature;Importancia
Promig_Llibertat_Total;0.1457
%_Caselles_Pintades;0.1239
Total_Pistes;0.1229
Desviacio_Est._Mida_Pistes;0.114
Ratio_F/C;0.1106
Promig_Pistes/Columna;0.1077
Promig_Pistes/Fila;0.1057
Mitjana_Mida_Pistes;0.0992
Relatiu_Llibertat_Total;0.0703
