Feature;Importancia
%_Caselles_Pintades;0.1366
Total_Pistes;0.1324
Promig_Llibertat_Total;0.1281
Desviacio_Est._Mida_Pistes;0.112
Promig_Pistes/Fila;0.1099
Promig_Pistes/Columna;0.1044
Mitjana_Mida_Pistes;0.0944
Relatiu_Llibertat_Total;0.0915
Ratio_F/C;0.0907
