Feature;Importancia
Promig_Pistes/Columna;0.2033
Total_Pistes;0.1659
%_Caselles_Pintades;0.1509
Promig_Llibertat_Total;0.1486
Desviacio_Est._Mida_Pistes;0.1011
Ratio_F/C;0.0991
Promig_Pistes/Fila;0.0845
Relatiu_Llibertat_Total;0.0279
Mitjana_Mida_Pistes;0.0186
