Feature;Importancia
%_Caselles_Pintades;0.3705
Promig_Pistes/Fila;0.1472
Total_Pistes;0.1378
Promig_Pistes/Columna;0.115
Mitjana_Mida_Pistes;0.0795
Desviacio_Est._Mida_Pistes;0.0656
Promig_Llibertat_Total;0.0445
Ratio_F/C;0.0398
Relatiu_Llibertat_Total;0.0
