Feature;Importancia
Total_Pistes;0.1497
Promig_Pistes/Fila;0.13
Ratio_F/C;0.1259
Promig_Pistes/Columna;0.1237
%_Caselles_Pintades;0.119
Promig_Llibertat_Total;0.1023
Mitjana_Mida_Pistes;0.0881
Desviacio_Est._Mida_Pistes;0.0862
Relatiu_Llibertat_Total;0.0751
