Feature;Importancia
Promig_Pistes/Columna;0.13525625645335906
Promig_Llibertat_Total;0.132580384912594
Total_Pistes;0.1291285760280317
Ratio_F/C;0.12165503927518798
Promig_Pistes/Fila;0.11151915749125398
Mitjana_Mida_Pistes;0.09866956525168369
%_Caselles_Pintades;0.09850103285810657
Desviacio_Est._Mida_Pistes;0.09826023497227267
Relatiu_Llibertat_Total;0.07442975275751038
