Feature;Importancia
Total_Pistes;0.1673
Promig_Pistes/Fila;0.1439
Promig_Pistes/Columna;0.1164
%_Caselles_Pintades;0.1151
Promig_Llibertat_Total;0.1116
Ratio_F/C;0.1111
Desviacio_Est._Mida_Pistes;0.099
Mitjana_Mida_Pistes;0.0706
Relatiu_Llibertat_Total;0.0649
