File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_15x77_01;31;6682;18792;5663415;336245;32.00;0.607751;3.827746;SAT
ENC3_RNDNNGR_17x77_01;30;5935;46541;4959480;248291;32.00;0.35211;2.022564;SAT
ENC3_RNDNNGR_19x54_01;31;6569;19410;4579632;310597;26.00;0.349195;1.745152;SAT
ENC3_RNDNNGR_19x72_01;634;263602;645124;265297941;36157109;170.00;34.4379;167.028676;SAT
ENC3_RNDNNGR_20x56_01;70;20240;80711;13610259;1476066;32.00;0.966753;4.553430;SAT
ENC3_RNDNNGR_22x57_01;15;3184;14059;2132282;136424;31.00;0.182298;1.210922;SAT
ENC3_RNDNNGR_22x63_01;318;121488;399404;99225985;14776379;117.00;10.5471;47.119586;SAT
ENC3_RNDNNGR_25x40_01;62;14775;59856;9415592;756702;24.00;0.461932;1.984457;SAT
ENC3_RNDNNGR_25x66_01;141;47109;261755;38513146;5035859;66.00;2.54143;10.210653;SAT
ENC3_RNDNNGR_25x72_01;124;33322;61192;30638916;1733664;52.00;1.36317;4.582073;SAT
ENC3_RNDNNGR_25x73_01;29;5419;81787;6375157;203376;39.00;0.18898;0.658015;SAT
ENC3_RNDNNGR_25x76_01;62;15851;38557;14074918;914092;51.00;0.509078;1.603561;SAT
ENC3_RNDNNGR_27x73_01;14;2331;36693;2905119;74313;45.00;0.103788;0.417935;SAT
ENC3_RNDNNGR_28x56_01;62;14910;114623;11189780;598973;36.00;0.563022;2.552273;SAT
ENC3_RNDNNGR_28x75_01;255;100578;304330;99581239;12419871;132.00;8.38886;38.328474;SAT
ENC3_RNDNNGR_28x79_01;127;40857;225997;40340770;2369871;64.00;2.03914;9.044743;SAT
ENC3_RNDNNGR_29x38_01;188;59082;205124;42157634;4799003;55.00;2.34872;9.700190;SAT
ENC3_RNDNNGR_29x62_01;381;139770;518080;130465743;20194029;174.00;11.832;46.943100;SAT
ENC3_RNDNNGR_29x68_01;126;37601;255027;33034213;2498809;63.00;1.45739;5.223145;SAT
ENC3_RNDNNGR_31x45_01;44;10009;23660;6245195;342874;31.00;0.189364;0.647428;SAT
ENC3_RNDNNGR_31x48_02;62;15847;116812;11262492;568337;33.00;0.406251;1.528301;SAT
ENC3_RNDNNGR_33x64_01;127;42760;357832;40371099;2713077;66.00;2.94598;14.441250;SAT
ENC3_RNDNNGR_33x75_02;508;183851;929161;189156055;18670989;149.00;12.9692;49.207111;SAT
ENC3_RNDNNGR_33x75_03;62;15020;193670;17600977;505389;59.00;0.98239;5.080180;SAT
ENC3_RNDNNGR_34x54_01;124;33675;78812;30575667;1960905;53.00;1.73132;6.375396;SAT
ENC3_RNDNNGR_35x28_01;46;11230;46237;6965339;505358;23.00;0.304805;1.116990;SAT
ENC3_RNDNNGR_35x61_01;189;60120;375091;51683386;3447221;69.00;1.92369;5.917485;SAT
ENC3_RNDNNGR_36x76_01;94;26869;360940;34044656;940428;68.00;1.45623;6.546821;SAT
ENC3_RNDNNGR_37x36_01;28;5126;43409;3944588;160989;29.00;0.361813;2.023309;SAT
ENC3_RNDNNGR_37x57_01;62;15363;262817;19656976;378619;43.00;1.05527;5.212175;SAT
ENC3_RNDNNGR_38x60_01;6;649;15911;994917;11455;40.00;0.137583;1.071816;SAT
ENC3_RNDNNGR_38x70_01;88;24071;53343;24852627;1359891;74.00;1.66644;7.919923;SAT
ENC3_RNDNNGR_38x76_01;31;7309;163960;11945771;218177;65.00;0.840866;4.607239;SAT
ENC3_RNDNNGR_39x38_01;21;3957;49272;3429959;82212;29.00;0.313109;1.915212;SAT
ENC3_RNDNNGR_40x25_01;63;16416;53914;11446810;815092;25.00;0.885056;4.650980;SAT
ENC3_RNDNNGR_40x50_01;7;1053;17461;1100065;47559;35.00;0.123296;0.801343;SAT
ENC3_RNDNNGR_43x49_01;14;2395;34940;2709942;56372;45.00;0.185323;1.173977;SAT
ENC3_RNDNNGR_43x78_01;127;43796;637336;60633554;2529744;94.00;3.01944;12.460508;SAT
ENC3_RNDNNGR_44x45_01;254;89076;351694;83752831;6419615;76.00;4.46015;17.157539;SAT
ENC3_RNDNNGR_46x45_01;15;2731;53668;3615828;70904;39.00;0.272052;1.719241;SAT
ENC3_RNDNNGR_47x69_01;63;18473;224104;23202054;777424;82.00;1.28595;5.986507;SAT
ENC3_RNDNNGR_47x79_01;11;1689;98395;5815529;34758;69.00;0.274256;1.348944;SAT
ENC3_RNDNNGR_48x63_01;254;89346;544898;91309044;5539059;105.00;4.00623;13.717964;SAT
ENC3_RNDNNGR_48x67_01;63;16660;454240;32831404;568818;69.00;1.26282;5.831719;SAT
ENC3_RNDNNGR_48x76_01;63;18452;384727;33434354;546847;86.00;1.99621;10.409066;SAT
ENC3_RNDNNGR_49x29_01;893;373542;1006813;314812047;44002936;136.00;29.5543;120.483554;SAT
ENC3_RNDNNGR_49x37_01;2047;1086409;2692358;1020632374;180029870;273.00;127.774;547.311759;SAT
ENC3_RNDNNGR_49x54_01;31;7824;130168;10638172;192422;58.00;0.374616;1.539084;SAT
ENC3_RNDNNGR_51x38_01;255;99446;507159;88032149;8330608;95.00;7.24654;35.406807;SAT
ENC3_RNDNNGR_51x43_01;46;11032;183897;13718825;260716;46.00;0.832629;4.432213;SAT
ENC3_RNDNNGR_51x45_01;253;81557;584371;77791983;4474685;83.00;4.45411;18.740419;SAT
ENC3_RNDNNGR_52x34_01;15;3072;45447;3070032;104859;34.00;0.185353;0.913443;SAT
ENC3_RNDNNGR_52x48_01;22;4345;102395;6375155;108609;51.00;0.552775;3.496615;SAT
ENC3_RNDNNGR_52x56_01;126;36299;471954;43957593;1281046;78.00;2.3311;11.657620;SAT
ENC3_RNDNNGR_52x57_01;255;102051;192335;101326766;8580751;121.00;16.0081;74.101596;SAT
ENC3_RNDNNGR_52x61_01;126;37619;94380;44076725;4574488;107.00;8.65106;38.847176;SAT
ENC3_RNDNNGR_53x54_01;126;37819;626914;52228177;1387550;73.00;2.88742;13.343279;SAT
ENC3_RNDNNGR_53x74_01;510;200839;2000611;267973047;12433282;192.00;19.6097;93.715320;SAT
ENC3_RNDNNGR_53x78_01;255;100295;1270302;143887280;6409270;158.00;7.61761;31.899950;SAT
ENC3_RNDNNGR_54x46_01;31;7353;119905;9146965;200961;53.00;0.262656;0.951604;SAT
ENC3_RNDNNGR_54x77_01;125;34263;942951;77582368;910493;111.00;3.25885;14.267783;SAT
ENC3_RNDNNGR_55x26_01;829;351529;888164;317865629;46303398;126.00;31.0617;130.656032;SAT
ENC3_RNDNNGR_55x69_01;14;2330;89867;5853663;47333;73.00;0.281901;1.404284;SAT
ENC3_RNDNNGR_56x22_01;31;7519;53941;4969002;309062;29.00;0.452016;2.960031;SAT
ENC3_RNDNNGR_58x33_01;30;6060;90577;6633105;183382;40.00;0.421834;2.281245;SAT
ENC3_RNDNNGR_58x50_01;31;7939;118522;10190257;356410;66.00;0.611171;3.118074;SAT
ENC3_RNDNNGR_58x66_01;127;39975;1161907;90251707;1524495;95.00;4.00243;17.587328;SAT
ENC3_RNDNNGR_59x43_01;30;5868;147375;10072770;134721;51.00;0.697946;3.986084;SAT
ENC3_RNDNNGR_59x63_01;2047;1080528;5075574;1326285233;155178030;490.00;145.964;617.775148;SAT
ENC3_RNDNNGR_59x72_01;6;726;27183;1468733;38647;57.00;0.184015;1.439241;SAT
ENC3_RNDNNGR_60x28_01;90;24227;60106;21236555;3495729;54.00;3.61443;15.424445;SAT
ENC3_RNDNNGR_60x37_01;254;89237;181273;83976752;13948365;131.00;13.4161;52.724245;SAT
ENC3_RNDNNGR_60x67_01;61;14373;508961;37718799;339433;85.00;1.80798;8.177136;SAT
ENC3_RNDNNGR_61x54_01;254;86840;1007167;108450561;4721777;109.00;5.71475;24.693258;SAT
ENC3_RNDNNGR_61x55_01;127;42328;852396;68181328;1568491;84.00;3.68649;17.125400;SAT
ENC3_RNDNNGR_61x63_01;7;807;35217;2542938;14071;67.00;0.139657;0.823386;SAT
ENC3_RNDNNGR_61x70_01;30;6076;278326;20058664;134963;92.00;0.857292;3.535104;SAT
ENC3_RNDNNGR_62x73_01;382;141815;2626466;256566704;6946357;171.00;14.2255;60.256749;SAT
ENC3_RNDNNGR_62x76_01;1023;492573;3027643;672209107;62660328;493.00;54.1619;229.626935;SAT
ENC3_RNDNNGR_63x55_01;765;315870;2705615;405627272;31249546;230.00;34.0491;155.476044;SAT
ENC3_RNDNNGR_64x77_01;1;14;477;146392;288;69.00;0.109253;1.709768;SAT
ENC3_RNDNNGR_65x68_01;46;11126;516349;34283816;377979;85.00;1.8773;9.595001;SAT
ENC3_RNDNNGR_66x47_01;12;1754;47481;3429509;54636;55.00;0.30104;2.139714;SAT
ENC3_RNDNNGR_66x63_01;1023;471451;3906124;644716846;47510500;344.00;46.7001;187.997830;SAT
ENC3_RNDNNGR_66x72_01;30;6336;292345;22044418;136314;99.00;1.58506;9.119428;SAT
ENC3_RNDNNGR_67x57_01;1053;519154;1009042;733068192;110312247;677.00;284.231;1200.114291;IND
ENC3_RNDNNGR_67x61_01;3;240;21004;990704;3856;62.00;0.076772;0.614158;SAT
ENC3_RNDNNGR_69x51_01;6;797;33741;2204059;12619;57.00;0.193804;1.478207;SAT
ENC3_RNDNNGR_69x68_01;60;13345;730040;51791682;313013;100.00;2.18016;9.056409;SAT
ENC3_RNDNNGR_70x27_01;31;7422;71779;6828032;351317;42.00;0.253682;0.979849;SAT
ENC3_RNDNNGR_70x54_01;6;783;36446;2344742;18314;60.00;0.112624;0.582739;SAT
ENC3_RNDNNGR_70x55_01;188;58905;141880;63495174;5532345;128.00;3.175;10.506184;SAT
ENC3_RNDNNGR_71x60_01;224;72477;2591802;194260017;3072227;111.00;11.461;53.637666;SAT
ENC3_RNDNNGR_71x71_01;15;2939;184870;11799004;129264;97.00;0.714244;4.258830;SAT
ENC3_RNDNNGR_72x22_01;10;1563;19515;1466472;54810;35.00;0.089379;0.421046;SAT
ENC3_RNDNNGR_72x58_01;190;61957;1404362;125291404;1953425;121.00;4.64755;15.814403;SAT
ENC3_RNDNNGR_73x20_01;126;36622;160381;28801996;2650603;54.00;1.76429;7.753219;SAT
ENC3_RNDNNGR_73x32_01;15;3183;66533;4489650;86235;47.00;0.292086;1.581935;SAT
ENC3_RNDNNGR_73x62_01;127;40318;1273582;100296560;1496197;120.00;4.84146;22.087020;SAT
ENC3_RNDNNGR_74x31_01;189;60525;381172;58845765;5057236;84.00;3.41935;12.864175;SAT
ENC3_RNDNNGR_74x35_01;318;119247;897729;125588750;10597899;115.00;7.37;26.824835;SAT
ENC3_RNDNNGR_74x40_01;511;214807;449210;227966782;29357037;212.00;29.7898;122.832687;SAT
ENC3_RNDNNGR_74x54_01;2;145;7754;325676;2749;55.00;0.044689;0.275277;SAT
ENC3_RNDNNGR_74x57_01;1789;840068;1458572;1117194817;98659645;689.00;290.777;1200.183910;IND
ENC3_RNDNNGR_74x70_01;127;41541;1725066;131798875;1541453;135.00;6.96164;31.398363;SAT
ENC3_RNDNNGR_75x70_01;14;2246;153311;9542719;66173;96.00;0.417484;1.803671;SAT
ENC3_RNDNNGR_76x29_01;127;42393;96014;42001365;3581916;75.00;2.05577;7.066867;SAT
ENC3_RNDNNGR_76x34_01;476;174578;1033115;184282597;17355583;150.00;10.9782;42.903927;SAT
ENC3_RNDNNGR_76x36_01;509;191160;1085368;199022735;16494837;156.00;14.6939;63.225783;SAT
