Feature;Importancia
Desviacio_Est._Mida_Pistes;0.2248
Mitjana_Mida_Pistes;0.18
Promig_Pistes/Columna;0.1256
Promig_Pistes/Fila;0.1008
Relatiu_Llibertat_Total;0.0909
Ratio_F/C;0.0783
%_Caselles_Pintades;0.069
Total_Pistes;0.0666
Promig_Llibertat_Total;0.0641
