Feature;Importancia
Total_Pistes;0.257
Mitjana_Mida_Pistes;0.1395
Promig_Pistes/Fila;0.1384
Ratio_F/C;0.1121
Promig_Llibertat_Total;0.1099
%_Caselles_Pintades;0.088
Promig_Pistes/Columna;0.0562
Desviacio_Est._Mida_Pistes;0.0525
Relatiu_Llibertat_Total;0.0463
