File;Temps_cpu_resoldre(cpuTime_sense_temps_cerca);Unitaries_learnt;Binaries_learnt;Binaries_learnt_nova;Binaries_learnt_existent;Unitaries_A_in_binaries_learnt_trobada;Ternaries_learnt;Binaria_AC_trobada;Binaria_AC_amb_retroces_esperat;Binaria_AC_amb_retroces_anterior;Binaria_AB_trobada;Binaries_AC_&_AB_trobades;Unitaria_A_in_ternaria_learnt_trobada;Retroces_per_reduccio_a_binaries_esperat;Retroces_per_reduccio_a_binaries_anterior_al_esperat;Simplificat_a_Binaries(NO CDCL);Simplificat_a_Unitaries(NO CDCL);Quants_cops_fet_cerca_implicacions;Temps_total_segons_fet_cerca_implicacions;Temps_mitjana_segons_fet_cerca_implicacions;Unitaries_descobertes_per_la_cerca_de_implicacions;Unitaries_reedescobertes_en_restart;Unitaries_evitat_restart_afegits;Binaries_AC_recordades_afegides;Binaries_AC_recordades_reedescobertes;Resultat
ENC2_NNGR_100x75_01;19.36345;569;7024;6983;0;41;9076;269;73;185;763;11;11;1010;0;2895;25;1;18.70368;18.70368;4167;0;0;145;27;SAT
ENC2_NNGR_10x10_01;0.00706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00965;0.00965;270;0;0;0;0;SAT
ENC2_NNGR_10x15_01;0.00931;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0.02475;0.02475;157;0;0;0;0;SAT
ENC2_NNGR_10x15_02;0.00638;0;4;4;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0.01899;0.01899;92;0;0;0;0;SAT
ENC2_NNGR_10x15_03;0.00859;4;13;13;0;0;12;1;0;1;0;0;0;1;0;0;0;1;0.01026;0.01026;170;0;0;1;0;SAT
ENC2_NNGR_10x20_01;0.01723;6;19;18;0;1;16;0;0;0;1;0;0;1;0;32;2;1;0.02853;0.02853;133;0;0;0;0;SAT
ENC2_NNGR_11x15_01;0.00897;5;11;10;0;1;7;0;0;0;0;0;0;0;0;36;4;1;0.01619;0.01619;150;0;0;0;0;SAT
ENC2_NNGR_11x15_02;0.01009;5;1;1;0;0;2;0;0;0;0;0;0;0;0;0;2;1;0.02780;0.02780;170;0;0;0;0;SAT
ENC2_NNGR_12x12_01;0.00601;0;2;2;0;0;0;0;0;0;0;0;0;0;0;32;0;1;0.01862;0.01862;390;0;0;0;0;SAT
ENC2_NNGR_12x21_01;0.01196;2;1;1;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0.03352;0.03352;178;0;0;0;0;SAT
ENC2_NNGR_13x10_01;0.00647;11;14;12;0;2;6;1;1;0;1;0;0;2;0;2;1;1;0.00699;0.00699;122;0;0;0;0;SAT
ENC2_NNGR_13x15_01;0.00948;1;0;0;0;0;2;0;0;0;0;0;0;0;0;10;0;1;0.02424;0.02424;184;0;0;0;0;SAT
ENC2_NNGR_13x18_01;0.03163;2;3;3;0;0;1;0;0;0;0;0;0;0;0;6;3;1;0.14263;0.14263;274;0;0;0;0;SAT
ENC2_NNGR_14x15_01;0.03047;2;9;9;0;0;13;1;0;1;1;0;0;2;0;12;0;1;0.07472;0.07472;137;0;0;0;0;SAT
ENC2_NNGR_14x15_02;0.01486;1;3;3;0;0;3;0;0;0;0;0;0;0;0;12;0;1;0.04011;0.04011;248;0;0;0;0;SAT
ENC2_NNGR_14x16_01;0.02178;4;4;4;0;0;1;0;0;0;0;0;0;0;0;6;0;1;0.07688;0.07688;253;0;0;0;0;SAT
ENC2_NNGR_14x44_01;0.17792;47;155;147;0;8;226;6;3;3;22;0;0;28;0;160;1;1;0.49150;0.49150;554;0;0;3;0;SAT
ENC2_NNGR_15x10_01;0.01788;2;26;25;0;1;26;1;0;0;6;1;1;5;0;2;0;1;0.01609;0.01609;47;0;0;0;0;SAT
ENC2_NNGR_15x15_01;0.02096;6;27;24;0;3;32;1;1;0;4;0;0;5;0;37;1;1;0.02551;0.02551;207;0;0;0;0;SAT
ENC2_NNGR_15x15_02;0.02023;4;28;26;0;2;18;1;0;1;4;0;0;5;0;1;0;1;0.02757;0.02757;159;0;0;1;0;SAT
ENC2_NNGR_15x15_03;0.01412;9;6;6;0;0;4;0;0;0;0;0;0;0;0;20;4;1;0.04015;0.04015;244;0;0;0;0;SAT
ENC2_NNGR_15x15_04;0.02920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0.06529;0.06529;243;0;0;0;0;SAT
ENC2_NNGR_15x15_05;0.03235;2;37;36;0;1;45;2;1;0;5;1;1;5;0;0;0;1;0.03306;0.03306;137;0;0;0;0;SAT
ENC2_NNGR_15x15_06;0.02666;6;16;16;0;0;9;0;0;0;0;0;0;0;0;6;0;1;0.03663;0.03663;213;0;0;0;0;SAT
ENC2_NNGR_15x17_01;0.02554;3;17;17;0;0;19;1;0;1;4;0;0;5;0;4;0;1;0.06400;0.06400;267;0;0;1;0;SAT
ENC2_NNGR_15x18_01;0.02073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;1;0.10667;0.10667;430;0;0;0;0;SAT
ENC2_NNGR_15x20_01;0.03264;2;43;42;0;1;57;5;3;0;9;2;2;10;0;56;2;1;0.06342;0.06342;285;0;0;0;0;SAT
