Feature;Importancia
Total_Pistes;0.184
Promig_Pistes/Columna;0.1797
Promig_Pistes/Fila;0.147
%_Caselles_Pintades;0.1389
Desviacio_Est._Mida_Pistes;0.1317
Mitjana_Mida_Pistes;0.114
Ratio_F/C;0.1047
Promig_Llibertat_Total;0.0
Relatiu_Llibertat_Total;0.0
