Feature;Importancia
Total_Pistes;0.2829
Promig_Llibertat_Total;0.1814
Mitjana_Mida_Pistes;0.1575
Ratio_F/C;0.0878
%_Caselles_Pintades;0.08
Promig_Pistes/Fila;0.0682
Desviacio_Est._Mida_Pistes;0.0672
Relatiu_Llibertat_Total;0.0413
Promig_Pistes/Columna;0.0337
