Feature;Importancia
Promig_Pistes/Columna;0.2347
Total_Pistes;0.2061
Ratio_F/C;0.1433
Promig_Pistes/Fila;0.1157
Mitjana_Mida_Pistes;0.1053
Desviacio_Est._Mida_Pistes;0.0851
Promig_Llibertat_Total;0.0558
%_Caselles_Pintades;0.054
Relatiu_Llibertat_Total;0.0
