File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_8x38_01;1;22;51;20705;62;16.00;0.007951;0.033982;SAT
ENC2_NNGR_9x33_01;1;0;1;14108;0;16.00;0.008246;0.037414;SAT
ENC2_NNGR_10x15_01;1;4;12;5988;5;13.00;0.008931;0.037382;SAT
ENC2_NNGR_13x15_01;1;13;42;7512;37;13.00;0.009124;0.041080;SAT
ENC2_NNGR_11x15_02;1;6;16;7685;21;13.00;0.010312;0.038122;SAT
ENC2_NNGR_13x10_01;1;22;95;9694;83;13.00;0.010349;0.036061;SAT
ENC2_NNGR_12x12_01;1;4;33;4387;19;13.00;0.011321;0.038160;SAT
ENC2_NNGR_10x10_01;1;2;12;3536;2;12.00;0.012082;0.038772;SAT
ENC2_NNGR_14x15_01;1;56;150;19212;208;13.00;0.012525;0.041832;SAT
ENC2_NNGR_10x15_03;1;43;116;16006;139;13.00;0.012584;0.042307;SAT
ENC2_NNGR_11x15_01;1;39;94;13160;150;13.00;0.013033;0.040913;SAT
ENC2_NNGR_13x18_01;1;29;83;18233;71;15.00;0.014355;0.050227;SAT
ENC2_NNGR_12x21_01;1;8;24;9305;9;15.00;0.01521;0.051458;SAT
ENC2_NNGR_10x15_02;1;93;165;33477;481;13.00;0.015259;0.044494;SAT
ENC2_NNGR_10x20_01;3;234;685;100036;1694;14.00;0.016792;0.066662;SAT
ENC2_NNGR_15x15_02;2;123;434;41659;631;14.00;0.017436;0.081939;SAT
ENC2_NNGR_45x19_01;2;120;334;136887;663;27.00;0.0193;0.096177;SAT
ENC2_NNGR_15x10_01;3;214;467;67164;1065;13.00;0.019969;0.093042;SAT
ENC2_NNGR_15x18_01;1;1;7;10477;3;15.00;0.023956;0.140308;SAT
ENC2_NNGR_15x15_01;2;176;588;46679;775;14.00;0.024854;0.094829;SAT
ENC2_NNGR_17x11_01;1;7;29;8227;12;14.00;0.025241;0.138324;SAT
ENC2_NNGR_15x15_03;1;36;106;14746;84;14.00;0.025442;0.157659;SAT
ENC2_NNGR_24x13_01;1;1;7;9618;1;15.00;0.026022;0.138554;SAT
ENC2_NNGR_14x15_02;1;49;78;18796;127;14.00;0.027398;0.132807;SAT
ENC2_NNGR_16x19_01;1;29;123;18114;82;15.00;0.027449;0.190769;SAT
ENC2_NNGR_20x10_02;2;151;393;80948;898;14.00;0.030805;0.208825;SAT
ENC2_NNGR_30x20_04;1;62;145;68354;371;21.00;0.03142;0.284077;SAT
ENC2_NNGR_20x19_01;1;8;37;21197;23;17.00;0.031486;0.224253;SAT
ENC2_NNGR_17x18_01;1;41;153;30390;165;16.00;0.032759;0.229079;SAT
ENC2_NNGR_45x30_07;3;288;963;354993;1890;37.00;0.033171;0.163813;SAT
ENC2_NNGR_18x17_01;1;73;176;63795;334;17.00;0.0335;0.241604;SAT
ENC2_NNGR_15x15_05;3;259;642;86346;1752;14.00;0.033646;0.225476;SAT
ENC2_NNGR_15x17_01;2;160;459;65607;692;15.00;0.034803;0.195921;SAT
ENC2_NNGR_14x16_01;1;4;21;7237;8;13.00;0.035134;0.174930;SAT
ENC2_NNGR_15x15_04;1;7;24;6512;10;14.00;0.035628;0.170043;SAT
ENC2_NNGR_25x24_01;1;59;201;62107;191;20.00;0.035699;0.246641;SAT
ENC2_NNGR_18x25_01;1;31;95;31145;173;18.00;0.036055;0.286228;SAT
ENC2_NNGR_30x20_01;1;92;252;73478;581;22.00;0.037201;0.315958;SAT
ENC2_NNGR_21x23_01;2;192;583;112332;760;20.00;0.037406;0.272704;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;15.00;0.037853;0.224125;SAT
ENC2_NNGR_15x15_06;1;55;198;16476;185;14.00;0.039191;0.165183;SAT
ENC2_NNGR_30x20_03;1;0;1;23361;0;20.00;0.039728;0.304134;SAT
ENC2_NNGR_20x10_01;2;193;591;75905;1220;14.00;0.041247;0.241316;SAT
ENC2_NNGR_40x35_01;7;1176;3141;907902;9943;42.00;0.041743;0.287868;SAT
ENC2_NNGR_21x14_01;3;389;992;205435;3224;16.00;0.04553;0.243858;SAT
ENC2_NNGR_30x32_01;3;236;780;171440;1337;27.00;0.047509;0.373505;SAT
ENC2_NNGR_30x20_02;2;125;384;95097;575;21.00;0.053113;0.469654;SAT
ENC2_NNGR_32x32_01;7;934;2348;850094;8788;28.00;0.053186;0.280904;SAT
ENC2_NNGR_35x18_01;5;524;1703;426620;3579;24.00;0.057689;0.429138;SAT
ENC2_NNGR_30x25_02;3;230;617;165780;1652;23.00;0.058851;0.474928;SAT
ENC2_NNGR_29x25_01;2;131;467;156578;558;24.00;0.062853;0.464510;SAT
ENC2_NNGR_15x20_01;6;649;1630;401699;5742;16.00;0.068299;0.501825;SAT
ENC2_NNGR_25x20_01;7;1030;3777;565476;6906;20.00;0.078628;0.465423;SAT
ENC2_NNGR_21x33_01;5;579;1498;376594;4180;26.00;0.086299;0.783921;SAT
ENC2_NNGR_25x25_01;10;1488;3335;926901;12582;21.00;0.097267;0.767725;SAT
ENC2_NNGR_57x57_01;2;137;465;318443;601;96.00;0.107036;0.794771;SAT
ENC2_NNGR_42x24_01;25;4722;15564;3267016;38133;35.00;0.107941;0.385910;SAT
ENC2_NNGR_24x18_01;9;1385;3166;835714;11100;19.00;0.113418;0.779376;SAT
ENC2_NNGR_39x39_01;15;3147;8810;3124447;27726;48.00;0.123511;0.498673;SAT
ENC2_NNGR_35x25_02;14;2157;5548;1568223;15947;30.00;0.139864;0.846071;SAT
ENC2_NNGR_35x25_01;13;1977;5695;1192592;17779;29.00;0.153561;1.102101;SAT
ENC2_NNGR_35x25_03;22;4246;11655;2296176;39652;30.00;0.15417;0.837967;SAT
ENC2_NNGR_41x45_01;18;3602;11393;3330175;31972;58.00;0.155427;0.591654;SAT
ENC2_NNGR_45x30_05;30;6179;17742;4782922;69952;37.00;0.15554;0.514258;SAT
ENC2_NNGR_45x33_05;30;5843;16525;4261647;53773;49.00;0.157811;0.579850;SAT
ENC2_NNGR_45x25_01;15;2549;8106;1919965;17427;35.00;0.18613;1.380166;SAT
ENC2_NNGR_45x30_01;30;6259;14126;4493101;59084;40.00;0.197334;0.836847;SAT
ENC2_NNGR_30x25_01;17;3403;9109;2468393;29586;24.00;0.199489;1.090925;SAT
ENC2_NNGR_45x30_04;31;7798;18656;6953180;95383;38.00;0.201095;0.665528;SAT
ENC2_NNGR_45x32_01;30;6063;17942;4755526;62734;40.00;0.210479;0.880287;SAT
ENC2_NNGR_40x30_01;53;12182;34793;7990767;116370;40.00;0.247936;0.823615;SAT
ENC2_NNGR_45x28_02;46;10770;28079;5932456;105018;40.00;0.253799;0.959561;SAT
ENC2_NNGR_45x28_03;33;8214;21857;7092809;107854;37.00;0.263527;0.957157;SAT
ENC2_NNGR_35x35_03;31;7416;21874;6122292;80030;44.00;0.299302;1.217961;SAT
ENC2_NNGR_14x44_01;15;3028;6788;3590141;40371;23.00;0.315027;1.857720;SAT
ENC2_NNGR_45x33_03;61;14185;36564;12080353;170474;50.00;0.404025;1.274238;SAT
ENC2_NNGR_65x45_01;44;10001;23173;10488677;127557;89.00;0.41043;1.567515;SAT
ENC2_NNGR_50x40_01;63;17851;47569;10914873;190962;69.00;0.412561;1.385834;SAT
ENC2_NNGR_45x27_01;22;4388;11598;5050240;46934;37.00;0.429908;2.840805;SAT
ENC2_NNGR_45x33_01;63;18232;49789;12654041;233817;51.00;0.430269;1.368474;SAT
ENC2_NNGR_45x30_03;69;19995;49747;14454809;271434;41.00;0.450298;1.365588;SAT
ENC2_NNGR_66x50_01;29;5577;17635;7646842;55692;99.00;0.463594;2.102393;SAT
ENC2_NNGR_34x30_01;31;7455;16886;5335300;72028;33.00;0.486549;2.894309;SAT
ENC2_NNGR_45x32_02;63;17195;43380;13894244;205533;44.00;0.506447;1.786668;SAT
ENC2_NNGR_50x40_02;63;17517;50587;16408149;221184;61.00;0.55562;1.801452;SAT
ENC2_NNGR_53x45_01;60;13547;34034;18270076;219865;64.00;0.666822;2.064235;SAT
ENC2_NNGR_35x25_04;45;10377;23501;10675837;145003;30.00;0.679203;3.823390;SAT
ENC2_NNGR_43x39_01;88;23938;61241;21743909;296050;57.00;0.736435;2.270520;SAT
