File;Temps_cpu_resoldre(cpuTime_sense_temps_cerca);Unitaries_learnt;Binaries_learnt;Binaries_learnt_nova;Binaries_learnt_existent;Unitaries_A_in_binaries_learnt_trobada;Ternaries_learnt;Binaria_AC_trobada;Binaria_AC_amb_retroces_esperat;Binaria_AC_amb_retroces_anterior;Binaria_AB_trobada;Binaries_AC_&_AB_trobades;Unitaria_A_in_ternaria_learnt_trobada;Retroces_per_reduccio_a_binaries_esperat;Retroces_per_reduccio_a_binaries_anterior_al_esperat;Simplificat_a_Binaries(NO CDCL);Simplificat_a_Unitaries(NO CDCL);Quants_cops_fet_cerca_implicacions;Temps_total_segons_fet_cerca_implicacions;Temps_mitjana_segons_fet_cerca_implicacions;Unitaries_descobertes_per_la_cerca_de_implicacions;Unitaries_reedescobertes_en_restart;Unitaries_evitat_restart_afegits;Binaries_AC_recordades_afegides;Binaries_AC_recordades_reedescobertes;Resultat
ENC2_NNGR_100x75_01;18.11459;475;7077;7035;0;42;9148;290;98;183;862;9;9;960;183;2900;33;1;15.54010;15.54010;4167;10;40;0;0;SAT
ENC2_NNGR_10x10_01;0.00864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.01279;0.01279;270;0;0;0;0;SAT
ENC2_NNGR_10x15_01;0.01395;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0.02578;0.02578;157;0;0;0;0;SAT
ENC2_NNGR_10x15_02;0.01359;0;4;4;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0.02443;0.02443;92;0;0;0;0;SAT
ENC2_NNGR_10x15_03;0.01136;4;13;13;0;0;12;1;0;1;0;0;0;0;1;0;0;1;0.01501;0.01501;170;0;0;0;0;SAT
ENC2_NNGR_10x20_01;0.02096;10;28;27;0;1;24;0;0;0;2;0;0;2;0;32;2;1;0.03346;0.03346;133;1;0;0;0;SAT
ENC2_NNGR_11x15_01;0.01152;6;14;13;0;1;9;0;0;0;1;0;0;1;0;36;4;1;0.03020;0.03020;150;0;1;0;0;SAT
ENC2_NNGR_11x15_02;0.02216;5;1;1;0;0;2;0;0;0;0;0;0;0;0;0;2;1;0.05740;0.05740;170;0;0;0;0;SAT
ENC2_NNGR_12x12_01;0.01965;0;2;2;0;0;0;0;0;0;0;0;0;0;0;32;0;1;0.03818;0.03818;390;0;0;0;0;SAT
ENC2_NNGR_12x21_01;0.02398;2;1;1;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0.05696;0.05696;178;0;0;0;0;SAT
ENC2_NNGR_13x10_01;0.01958;5;4;3;0;1;4;0;0;0;0;0;0;0;0;2;1;1;0.01973;0.01973;122;1;0;0;0;SAT
ENC2_NNGR_13x15_01;0.02814;1;0;0;0;0;2;0;0;0;0;0;0;0;0;10;0;1;0.07672;0.07672;184;0;0;0;0;SAT
ENC2_NNGR_13x18_01;0.02681;2;3;3;0;0;1;0;0;0;0;0;0;0;0;6;3;1;0.13920;0.13920;274;0;0;0;0;SAT
ENC2_NNGR_14x15_01;0.02994;2;8;8;0;0;14;1;0;1;2;0;0;2;1;12;0;1;0.06485;0.06485;137;0;0;0;0;SAT
ENC2_NNGR_14x15_02;0.01527;1;3;3;0;0;3;0;0;0;0;0;0;0;0;12;0;1;0.04841;0.04841;248;0;0;0;0;SAT
ENC2_NNGR_14x16_01;0.03258;4;4;4;0;0;1;0;0;0;0;0;0;0;0;6;0;1;0.10149;0.10149;253;0;0;0;0;SAT
ENC2_NNGR_14x44_01;0.18039;40;125;118;0;7;179;6;5;1;10;0;0;15;1;147;2;1;0.52853;0.52853;554;1;6;0;0;SAT
ENC2_NNGR_15x10_01;0.02561;1;21;18;0;3;26;3;1;1;2;1;1;3;1;2;0;1;0.01720;0.01720;47;1;0;0;0;SAT
ENC2_NNGR_15x15_01;0.02878;9;37;36;0;1;33;0;0;0;6;0;0;6;0;37;1;1;0.04657;0.04657;207;0;1;0;0;SAT
