Feature;Importancia
Mitjana_Mida_Pistes;0.1987
Promig_Llibertat_Total;0.162
Promig_Pistes/Fila;0.1479
%_Caselles_Pintades;0.137
Desviacio_Est._Mida_Pistes;0.1048
Ratio_F/C;0.0955
Promig_Pistes/Columna;0.0755
Relatiu_Llibertat_Total;0.0416
Total_Pistes;0.0369
