Feature;Importancia
Promig_Pistes/Fila;0.241
Desviacio_Est._Mida_Pistes;0.1831
Mitjana_Mida_Pistes;0.1536
Ratio_F/C;0.1199
Promig_Pistes/Columna;0.09
%_Caselles_Pintades;0.0891
Total_Pistes;0.051
Relatiu_Llibertat_Total;0.0461
Promig_Llibertat_Total;0.0262
