Feature;Importancia
Promig_Llibertat_Total;0.5605
Mitjana_Mida_Pistes;0.223
Promig_Pistes/Fila;0.1001
Relatiu_Llibertat_Total;0.0509
Desviacio_Est._Mida_Pistes;0.0382
%_Caselles_Pintades;0.0273
Ratio_F/C;0.0
Total_Pistes;0.0
Promig_Pistes/Columna;0.0
