Feature;Importancia
Promig_Llibertat_Total;0.16319202318925877
Total_Pistes;0.127516675581716
%_Caselles_Pintades;0.1236020774671882
Promig_Pistes/Fila;0.11911258557064129
Promig_Pistes/Columna;0.10450171109180442
Mitjana_Mida_Pistes;0.10044323091988444
Desviacio_Est._Mida_Pistes;0.09899248653947305
Ratio_F/C;0.09751985437776468
Relatiu_Llibertat_Total;0.06511935526226903
