Feature;Importancia
Promig_Llibertat_Total;0.2395
Desviacio_Est._Mida_Pistes;0.2386
Ratio_F/C;0.1683
Total_Pistes;0.1216
Mitjana_Mida_Pistes;0.0802
Promig_Pistes/Columna;0.0573
%_Caselles_Pintades;0.0339
Promig_Pistes/Fila;0.0314
Relatiu_Llibertat_Total;0.0293
