Feature;Importancia
Total_Pistes;0.1419
Promig_Pistes/Columna;0.1383
Ratio_F/C;0.1296
Promig_Llibertat_Total;0.1225
Desviacio_Est._Mida_Pistes;0.1201
%_Caselles_Pintades;0.1106
Promig_Pistes/Fila;0.1091
Mitjana_Mida_Pistes;0.0725
Relatiu_Llibertat_Total;0.0554
