Feature;Importancia
Promig_Pistes/Columna;0.3278
Promig_Llibertat_Total;0.1757
Desviacio_Est._Mida_Pistes;0.1631
%_Caselles_Pintades;0.1437
Mitjana_Mida_Pistes;0.0656
Promig_Pistes/Fila;0.0644
Ratio_F/C;0.0477
Relatiu_Llibertat_Total;0.0119
Total_Pistes;0.0
