Feature;Importancia
Total_Pistes;0.1809
Promig_Pistes/Fila;0.1585
Desviacio_Est._Mida_Pistes;0.1579
Ratio_F/C;0.1477
Promig_Llibertat_Total;0.1473
Promig_Pistes/Columna;0.1243
Mitjana_Mida_Pistes;0.0631
%_Caselles_Pintades;0.0203
Relatiu_Llibertat_Total;0.0
