Feature;Importancia
Total_Pistes;0.3043601467147795
Promig_Pistes/Columna;0.15754686223062161
%_Caselles_Pintades;0.12536290867414976
Promig_Pistes/Fila;0.1147077717999919
Desviacio_Est._Mida_Pistes;0.0906807035316445
Promig_Llibertat_Total;0.08634241367872342
Ratio_F/C;0.06992192357915679
Mitjana_Mida_Pistes;0.028718874794456173
Relatiu_Llibertat_Total;0.0223583949964764
