File;Temps_cpu_resoldre(cpuTime_sense_temps_cerca);Unitaries_learnt;Binaries_learnt;Binaries_learnt_nova;Binaries_learnt_existent;Unitaries_A_in_binaries_learnt_trobada;Ternaries_learnt;Binaria_AC_trobada;Binaria_AC_amb_retroces_esperat;Binaria_AC_amb_retroces_anterior;Binaria_AB_trobada;Binaries_AC_&_AB_trobades;Unitaria_A_in_ternaria_learnt_trobada;Retroces_per_reduccio_a_binaries_esperat;Retroces_per_reduccio_a_binaries_anterior_al_esperat;Simplificat_a_Binaries(NO CDCL);Simplificat_a_Unitaries(NO CDCL);Quants_cops_fet_cerca_implicacions;Temps_total_segons_fet_cerca_implicacions;Temps_mitjana_segons_fet_cerca_implicacions;Unitaries_descobertes_per_la_cerca_de_implicacions;Unitaries_reedescobertes_en_restart;Unitaries_evitat_restart_afegits;Binaries_AC_recordades_afegides;Binaries_AC_recordades_reedescobertes;Resultat
ENC2_NNGR_100x75_01;20.28528;533;6601;6563;0;38;8317;248;84;162;785;3;2;866;162;3004;27;1;15.64100;15.64100;4167;0;0;0;0;SAT
ENC2_NNGR_10x10_01;0.00638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.01152;0.01152;270;0;0;0;0;SAT
ENC2_NNGR_10x15_01;0.00801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0.01921;0.01921;157;0;0;0;0;SAT
ENC2_NNGR_10x15_02;0.00678;0;4;4;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0.02215;0.02215;92;0;0;0;0;SAT
ENC2_NNGR_10x15_03;0.00921;4;13;13;0;0;12;1;0;1;0;0;0;0;1;0;0;1;0.01303;0.01303;170;0;0;0;0;SAT
ENC2_NNGR_10x20_01;0.01129;6;19;18;0;1;16;0;0;0;1;0;0;1;0;32;2;1;0.02332;0.02332;133;0;0;0;0;SAT
ENC2_NNGR_11x15_01;0.03351;5;11;10;0;1;7;0;0;0;0;0;0;0;0;36;4;1;0.03662;0.03662;150;0;0;0;0;SAT
ENC2_NNGR_11x15_02;0.02695;5;1;1;0;0;2;0;0;0;0;0;0;0;0;0;2;1;0.06816;0.06816;170;0;0;0;0;SAT
ENC2_NNGR_12x12_01;0.03459;0;2;2;0;0;0;0;0;0;0;0;0;0;0;32;0;1;0.04943;0.04943;390;0;0;0;0;SAT
ENC2_NNGR_12x21_01;0.03259;2;1;1;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0.08765;0.08765;178;0;0;0;0;SAT
ENC2_NNGR_13x10_01;0.02687;11;14;12;0;2;6;1;1;0;1;0;0;2;0;2;1;1;0.02440;0.02440;122;0;0;0;0;SAT
ENC2_NNGR_13x15_01;0.02394;1;0;0;0;0;2;0;0;0;0;0;0;0;0;10;0;1;0.06384;0.06384;184;0;0;0;0;SAT
ENC2_NNGR_13x18_01;0.02514;2;3;3;0;0;1;0;0;0;0;0;0;0;0;6;3;1;0.09234;0.09234;274;0;0;0;0;SAT
ENC2_NNGR_14x15_01;0.01606;2;8;8;0;0;14;1;0;1;2;0;0;2;1;12;0;1;0.07620;0.07620;137;0;0;0;0;SAT
ENC2_NNGR_14x15_02;0.02811;1;3;3;0;0;3;0;0;0;0;0;0;0;0;12;0;1;0.07777;0.07777;248;0;0;0;0;SAT
ENC2_NNGR_14x16_01;0.02644;4;4;4;0;0;1;0;0;0;0;0;0;0;0;6;0;1;0.10855;0.10855;253;0;0;0;0;SAT
ENC2_NNGR_14x44_01;0.20862;11;115;107;0;8;189;5;2;3;16;0;0;18;3;142;1;1;0.43168;0.43168;554;0;0;0;0;SAT
ENC2_NNGR_15x10_01;0.01855;2;26;25;0;1;26;1;0;0;6;1;1;5;0;2;0;1;0.01848;0.01848;47;0;0;0;0;SAT
ENC2_NNGR_15x15_01;0.03642;6;27;24;0;3;32;1;1;0;4;0;0;5;0;37;1;1;0.04767;0.04767;207;0;0;0;0;SAT
ENC2_NNGR_15x15_02;0.04326;2;25;21;0;4;36;1;0;1;6;0;0;6;1;0;0;1;0.05588;0.05588;159;0;0;0;0;SAT
ENC2_NNGR_15x15_03;0.02899;9;6;6;0;0;4;0;0;0;0;0;0;0;0;20;4;1;0.05160;0.05160;244;0;0;0;0;SAT
ENC2_NNGR_15x15_04;0.01967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0.05506;0.05506;243;0;0;0;0;SAT
ENC2_NNGR_15x15_05;0.02784;2;37;36;0;1;45;2;1;0;5;1;1;5;0;0;0;1;0.03012;0.03012;137;0;0;0;0;SAT
ENC2_NNGR_15x15_06;0.02168;6;16;16;0;0;9;0;0;0;0;0;0;0;0;6;0;1;0.06498;0.06498;213;0;0;0;0;SAT
ENC2_NNGR_15x17_01;0.03279;3;17;17;0;0;19;1;0;1;4;0;0;4;1;4;0;1;0.07574;0.07574;267;0;0;0;0;SAT
ENC2_NNGR_15x18_01;0.02348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;1;0.11562;0.11562;430;0;0;0;0;SAT
ENC2_NNGR_15x20_01;0.04692;2;43;42;0;1;57;5;3;0;9;2;2;10;0;56;2;1;0.09539;0.09539;285;0;0;0;0;SAT
ENC2_NNGR_16x19_01;0.02317;13;10;9;0;1;5;1;0;0;1;1;1;0;0;14;4;1;0.30914;0.30914;194;0;0;0;0;SAT
ENC2_NNGR_17x11_01;0.03948;1;0;0;0;0;2;0;0;0;1;0;0;1;0;32;14;1;0.09055;0.09055;273;0;0;0;0;SAT
ENC2_NNGR_17x18_01;0.03193;11;14;14;0;0;9;2;1;1;0;0;0;1;1;8;0;1;0.21507;0.21507;412;0;0;0;0;SAT
ENC2_NNGR_18x17_01;0.03461;0;13;13;0;0;11;0;0;0;1;0;0;1;0;2;0;1;0.16894;0.16894;303;0;0;0;0;SAT
ENC2_NNGR_18x25_01;0.03545;1;1;1;0;0;2;1;0;0;1;1;1;0;0;24;2;1;0.64754;0.64754;498;0;0;0;0;SAT
ENC2_NNGR_20x10_01;0.03560;7;25;23;0;2;21;4;1;2;2;1;1;2;2;34;0;1;0.09784;0.09784;172;0;0;0;0;SAT
ENC2_NNGR_20x10_02;0.02751;12;31;29;0;2;39;3;1;1;5;1;1;5;1;42;1;1;0.04735;0.04735;172;0;0;0;0;SAT
ENC2_NNGR_20x15_01;0.02448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00106;0.00106;0;0;0;0;0;SAT
ENC2_NNGR_20x19_01;0.02002;0;1;1;0;0;1;0;0;0;0;0;0;0;0;50;22;1;0.46728;0.46728;441;0;0;0;0;SAT
ENC2_NNGR_21x14_01;0.04116;6;47;43;0;4;44;3;0;3;4;0;0;4;3;37;0;1;0.10727;0.10727;256;0;0;0;0;SAT
ENC2_NNGR_21x23_01;0.04850;19;38;37;0;1;45;5;1;4;3;0;0;4;4;88;1;1;0.16771;0.16771;517;0;0;0;0;SAT
ENC2_NNGR_21x33_01;0.06303;9;36;33;0;3;40;2;1;1;7;0;0;8;1;114;4;1;0.36709;0.36709;696;0;0;0;0;SAT
