File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC2_NNGR_9x33_01;1;0;1;14108;0;17.00;0.013407;0.088965;SAT
ENC2_NNGR_10x10_01;1;0;1;2961;0;14.00;0.017896;0.045961;SAT
ENC2_NNGR_10x15_03;1;61;137;20302;424;17.00;0.022235;0.062846;SAT
ENC2_NNGR_20x15_01;1;0;1;9846;0;15.00;0.02554;0.108511;SAT
ENC2_NNGR_10x15_01;1;1;6;4651;1;18.00;0.027226;0.084477;SAT
ENC2_NNGR_10x15_02;1;54;149;13339;268;19.00;0.028924;0.100342;SAT
ENC2_NNGR_10x20_01;2;125;353;55814;1018;22.00;0.034613;0.115368;SAT
ENC2_NNGR_15x10_01;2;139;429;39468;735;16.00;0.037021;0.186491;SAT
ENC2_NNGR_30x20_03;1;0;1;23361;0;23.00;0.039103;0.389292;SAT
ENC2_NNGR_13x10_01;1;36;106;12062;77;16.00;0.051269;0.301111;SAT
ENC2_NNGR_15x15_05;3;327;859;120453;2098;20.00;0.057962;0.308214;SAT
ENC2_NNGR_8x38_01;1;4;20;12395;7;31.00;0.05955;0.193891;SAT
ENC2_NNGR_24x13_01;1;1;6;9614;1;22.00;0.064283;0.398398;SAT
ENC2_NNGR_11x15_01;1;45;82;20177;229;18.00;0.070135;0.476603;SAT
ENC2_NNGR_15x15_04;1;0;1;5011;0;20.00;0.074728;0.459808;SAT
ENC2_NNGR_20x10_02;2;184;617;59467;860;23.00;0.074857;0.425842;SAT
ENC2_NNGR_15x15_03;1;19;53;10555;33;20.00;0.08059;0.502666;SAT
ENC2_NNGR_12x12_01;1;6;25;5433;37;17.00;0.084017;0.542519;SAT
ENC2_NNGR_15x15_01;2;147;484;41774;730;20.00;0.084092;0.647965;SAT
ENC2_NNGR_15x15_06;1;37;134;12735;97;20.00;0.086658;0.541628;SAT
ENC2_NNGR_13x15_01;1;12;31;6554;85;21.00;0.087786;0.565646;SAT
ENC2_NNGR_14x15_01;1;49;128;15815;204;23.00;0.092258;0.752442;SAT
ENC2_NNGR_11x15_02;1;9;23;8881;17;20.00;0.095115;0.684610;SAT
ENC2_NNGR_15x15_02;3;252;624;91812;1420;21.00;0.099135;0.657738;SAT
ENC2_NNGR_14x15_02;1;8;36;7552;21;21.00;0.105884;0.733349;SAT
ENC2_NNGR_15x17_01;1;78;277;32616;339;25.00;0.108525;0.694644;SAT
ENC2_NNGR_13x18_01;1;10;36;10085;30;28.00;0.117484;0.699344;SAT
ENC2_NNGR_12x21_01;1;3;18;9160;4;22.00;0.120233;0.646700;SAT
ENC2_NNGR_17x11_01;1;3;16;7255;7;22.00;0.130033;0.789194;SAT
ENC2_NNGR_20x10_01;2;110;393;51958;609;26.00;0.13344;0.808586;SAT
ENC2_NNGR_14x16_01;1;9;30;8020;15;25.00;0.134989;1.050931;SAT
ENC2_NNGR_15x18_01;1;0;4;10297;0;29.00;0.139104;0.818219;SAT
ENC2_NNGR_15x20_01;5;554;1354;302302;4732;30.00;0.142311;0.816654;SAT
ENC2_NNGR_21x14_01;3;326;976;162084;1887;29.00;0.148439;0.938258;SAT
ENC2_NNGR_35x18_01;2;192;612;160378;811;75.00;0.150256;0.601051;SAT
ENC2_NNGR_25x20_01;7;828;3003;403514;4176;45.00;0.157616;1.004140;SAT
ENC2_NNGR_18x17_01;1;42;164;34757;188;36.00;0.203558;1.541346;SAT
ENC2_NNGR_24x18_01;7;914;2648;639379;8481;48.00;0.209332;1.132575;SAT
ENC2_NNGR_21x23_01;2;180;520;107555;724;40.00;0.216201;1.474743;SAT
ENC2_NNGR_32x32_01;6;698;1759;352423;4594;106.00;0.230203;0.823754;SAT
ENC2_NNGR_17x18_01;1;66;172;32791;245;38.00;0.246997;1.800687;SAT
ENC2_NNGR_35x25_01;14;2110;6107;1307155;18484;109.00;0.280335;0.988581;SAT
ENC2_NNGR_16x19_01;1;51;148;22536;160;44.00;0.332312;2.043138;SAT
ENC2_NNGR_35x25_02;14;2030;5088;1734654;21791;130.00;0.356076;1.280609;SAT
ENC2_NNGR_34x30_01;31;7007;16520;4455194;61048;113.00;0.373847;1.267359;SAT
ENC2_NNGR_35x25_03;25;4709;12389;2898799;48639;122.00;0.391944;1.306630;SAT
ENC2_NNGR_30x25_02;3;228;792;169765;1897;78.00;0.392823;2.156574;SAT
ENC2_NNGR_45x25_01;15;2708;7417;1838003;26710;144.00;0.401805;1.409914;SAT
ENC2_NNGR_30x20_02;1;65;176;62445;330;65.00;0.416705;2.765753;SAT
ENC2_NNGR_30x20_01;1;50;140;68749;241;78.00;0.423916;2.590587;SAT
ENC2_NNGR_35x25_04;41;9494;21319;7883828;128926;101.00;0.427056;1.446711;SAT
ENC2_NNGR_21x33_01;3;218;727;207681;1566;69.00;0.430125;2.816642;SAT
ENC2_NNGR_45x19_01;1;71;257;98158;313;127.00;0.441312;1.539005;SAT
ENC2_NNGR_20x19_01;1;2;9;16301;5;40.00;0.4873;3.086461;SAT
ENC2_NNGR_30x20_04;1;44;115;42024;189;66.00;0.502122;3.674518;SAT
ENC2_NNGR_25x25_01;7;863;2084;526992;6403;78.00;0.615645;4.009967;SAT
ENC2_NNGR_45x30_01;30;5635;15176;4286442;51081;177.00;0.617328;2.042866;SAT
ENC2_NNGR_14x44_01;10;1408;4185;1442620;14955;84.00;0.6403;4.163558;SAT
ENC2_NNGR_30x30_01;32;8066;22547;4917809;72637;88.00;0.646586;3.432061;SAT
ENC2_NNGR_18x25_01;1;10;29;25795;88;76.00;0.68299;3.969420;SAT
ENC2_NNGR_45x27_01;30;5837;16435;4669433;69350;179.00;0.697937;2.328983;SAT
ENC2_NNGR_45x32_01;30;5835;15081;4372638;61700;205.00;0.702071;2.376851;SAT
ENC2_NNGR_45x28_02;40;9421;23306;5703350;85028;190.00;0.723547;2.378885;SAT
ENC2_NNGR_45x30_05;31;7474;20251;5397028;72331;171.00;0.724433;2.747914;SAT
ENC2_NNGR_30x32_01;4;445;1426;255293;2403;96.00;0.726533;4.783668;SAT
ENC2_NNGR_35x35_03;44;9877;25687;7725890;104960;188.00;0.733204;2.447266;SAT
ENC2_NNGR_35x35_01;40;9422;22626;6875217;108887;198.00;0.751443;2.512460;SAT
ENC2_NNGR_45x28_03;38;8982;24520;8568563;124304;184.00;0.7568;2.473845;SAT
ENC2_NNGR_30x25_01;18;3580;8937;2381817;37540;82.00;0.790323;5.338957;SAT
ENC2_NNGR_25x24_01;1;28;76;39085;76;80.00;0.814991;5.161938;SAT
ENC2_NNGR_45x30_03;63;17835;45421;11293718;240332;179.00;0.815139;2.619838;SAT
ENC2_NNGR_45x33_05;32;8066;20936;5929137;86759;239.00;0.897631;3.177374;SAT
ENC2_NNGR_40x35_01;6;659;1937;586757;4085;171.00;0.898614;5.059670;SAT
ENC2_NNGR_45x32_02;63;18049;45120;12675081;209717;189.00;0.926195;2.971928;SAT
ENC2_NNGR_42x24_01;31;7170;18814;4917343;66486;135.00;0.953946;5.376681;SAT
ENC2_NNGR_45x29_01;63;18923;45285;19240871;364590;167.00;0.994669;3.159108;SAT
ENC2_NNGR_45x33_03;46;11181;30701;9095982;127756;250.00;1.0026;3.292201;SAT
ENC2_NNGR_45x28_01;94;27081;73035;20833406;382928;178.00;1.14836;3.602889;SAT
ENC2_NNGR_41x45_01;20;3714;11093;3528336;32273;341.00;1.18901;4.073438;SAT
ENC2_NNGR_39x39_01;14;2374;7401;2125487;19772;210.00;1.20785;6.662840;SAT
ENC2_NNGR_45x33_01;63;18369;52002;15449971;294224;240.00;1.20952;3.937059;SAT
ENC2_NNGR_45x30_04;31;7857;19165;5235339;81431;194.00;1.22336;6.827668;SAT
ENC2_NNGR_40x30_01;46;10983;31502;7138621;109381;167.00;1.24119;6.929215;SAT
ENC2_NNGR_35x35_02;94;26291;62969;26875095;417510;182.00;1.34625;4.107188;SAT
