Feature;Importancia
Promig_Pistes/Columna;0.2026
Total_Pistes;0.1387
Promig_Llibertat_Total;0.1375
%_Caselles_Pintades;0.1126
Promig_Pistes/Fila;0.1108
Ratio_F/C;0.1084
Desviacio_Est._Mida_Pistes;0.0814
Mitjana_Mida_Pistes;0.0614
Relatiu_Llibertat_Total;0.0466
