File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_NNGR_100x75_01;1;11;24;764382;18;261.00;0.29694;4.488813;SAT
ENC3_NNGR_10x10_01;1;0;1;3421;0;12.00;0.020369;0.081549;SAT
ENC3_NNGR_10x15_01;1;0;1;4831;0;13.00;0.016876;0.061829;SAT
ENC3_NNGR_10x15_02;1;0;1;4751;0;13.00;0.017049;0.070253;SAT
ENC3_NNGR_10x15_03;1;0;1;4921;0;13.00;0.017724;0.066650;SAT
ENC3_NNGR_10x20_01;1;0;1;8521;0;15.00;0.019258;0.072898;SAT
ENC3_NNGR_11x15_01;1;0;1;5210;0;13.00;0.015036;0.055567;SAT
ENC3_NNGR_11x15_02;1;0;1;5222;0;13.00;0.013837;0.053532;SAT
ENC3_NNGR_12x12_01;1;2;4;4578;6;13.00;0.012491;0.054945;SAT
ENC3_NNGR_12x21_01;1;0;1;9649;0;15.00;0.014137;0.073082;SAT
ENC3_NNGR_13x10_01;1;0;1;4181;0;13.00;0.01491;0.051275;SAT
ENC3_NNGR_13x15_01;1;0;1;5648;0;13.00;0.014904;0.055232;SAT
ENC3_NNGR_13x18_01;1;0;1;9393;0;15.00;0.017815;0.073494;SAT
ENC3_NNGR_14x15_01;1;0;1;5893;0;13.00;0.014605;0.061794;SAT
ENC3_NNGR_14x15_02;1;0;1;6223;0;14.00;0.012875;0.060145;SAT
ENC3_NNGR_14x16_01;1;0;1;6037;0;13.00;0.012558;0.061153;SAT
ENC3_NNGR_14x44_01;1;1;6;34147;1;25.00;0.042967;0.396741;SAT
ENC3_NNGR_15x10_01;1;0;1;4481;0;13.00;0.023843;0.122445;SAT
ENC3_NNGR_15x15_01;1;0;1;6826;0;14.00;0.021519;0.128979;SAT
ENC3_NNGR_15x15_02;1;0;1;6586;0;14.00;0.028558;0.126858;SAT
ENC3_NNGR_15x15_03;1;0;1;6856;0;14.00;0.01794;0.088892;SAT
ENC3_NNGR_15x15_04;1;0;1;6046;0;14.00;0.015407;0.084073;SAT
ENC3_NNGR_15x15_05;1;0;1;6106;0;14.00;0.020173;0.081987;SAT
ENC3_NNGR_15x15_06;1;0;1;6466;0;14.00;0.014599;0.084684;SAT
ENC3_NNGR_15x17_01;1;0;1;10948;0;15.00;0.024927;0.137297;SAT
ENC3_NNGR_15x18_01;1;0;1;12553;0;16.00;0.02743;0.146674;SAT
ENC3_NNGR_15x20_01;1;0;1;11981;0;16.00;0.039139;0.172312;SAT
ENC3_NNGR_16x19_01;1;0;1;10934;0;15.00;0.019877;0.112119;SAT
ENC3_NNGR_17x11_01;1;0;1;7901;0;14.00;0.018554;0.091889;SAT
ENC3_NNGR_17x18_01;1;0;1;15233;0;16.00;0.020099;0.128051;SAT
ENC3_NNGR_18x17_01;1;0;1;16961;0;17.00;0.027385;0.133847;SAT
ENC3_NNGR_18x25_01;1;0;1;19679;0;18.00;0.026352;0.149814;SAT
ENC3_NNGR_20x10_01;1;0;1;8141;0;14.00;0.020374;0.148849;SAT
ENC3_NNGR_20x10_02;1;5;9;11434;5;14.00;0.0185;0.089666;SAT
ENC3_NNGR_20x15_01;1;0;1;11466;0;15.00;0.017802;0.097716;SAT
ENC3_NNGR_20x19_01;1;0;1;17125;0;17.00;0.019588;0.119434;SAT
ENC3_NNGR_21x14_01;1;4;9;15214;5;16.00;0.022228;0.106199;SAT
ENC3_NNGR_21x23_01;1;0;1;25456;0;20.00;0.023374;0.157055;SAT
ENC3_NNGR_21x33_01;1;0;1;46378;0;27.00;0.033385;0.251323;SAT
ENC3_NNGR_24x13_01;1;0;1;11221;0;16.00;0.018062;0.093783;SAT
ENC3_NNGR_24x18_01;1;9;31;31716;22;20.00;0.026196;0.131631;SAT
