File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_NNGR_100x75_01;1;4;9;184611;7;76.00;0.095822;1.327347;SAT
ENC3_NNGR_10x10_01;1;0;2;1021;0;12.00;0.013955;0.049078;SAT
ENC3_NNGR_10x15_01;1;0;2;1781;0;12.00;0.009565;0.042854;SAT
ENC3_NNGR_10x15_02;1;0;2;1701;0;12.00;0.028848;0.119855;SAT
ENC3_NNGR_10x15_03;1;0;2;1871;0;12.00;0.021103;0.085815;SAT
ENC3_NNGR_10x20_01;1;0;2;2421;0;12.00;0.019927;0.088214;SAT
ENC3_NNGR_11x15_01;1;0;2;2020;0;12.00;0.021911;0.083152;SAT
ENC3_NNGR_11x15_02;1;0;2;2032;0;12.00;0.033206;0.121786;SAT
ENC3_NNGR_12x12_01;1;2;6;1512;2;12.00;0.022666;0.098444;SAT
ENC3_NNGR_12x21_01;1;0;2;2635;0;12.00;0.022136;0.096255;SAT
ENC3_NNGR_13x10_01;1;0;2;1391;0;12.00;0.021269;0.088685;SAT
ENC3_NNGR_13x15_01;1;0;2;2178;0;12.00;0.031687;0.122071;SAT
ENC3_NNGR_13x18_01;1;0;2;2395;0;12.00;0.023003;0.104770;SAT
ENC3_NNGR_14x15_01;1;0;2;2283;0;12.00;0.021131;0.090960;SAT
ENC3_NNGR_14x15_02;1;4;10;2984;8;12.00;0.021473;0.095005;SAT
ENC3_NNGR_14x16_01;1;0;2;2289;0;12.00;0.016945;0.080015;SAT
ENC3_NNGR_14x44_01;1;1;5;11585;1;16.00;0.029916;0.187413;SAT
ENC3_NNGR_15x10_01;1;0;2;1431;0;12.00;0.020009;0.083084;SAT
ENC3_NNGR_15x15_01;1;0;2;3076;0;12.00;0.024682;0.103491;SAT
ENC3_NNGR_15x15_02;1;0;2;2836;0;12.00;0.019056;0.076919;SAT
ENC3_NNGR_15x15_03;1;0;2;3106;0;12.00;0.018385;0.086587;SAT
ENC3_NNGR_15x15_04;1;0;2;2296;0;12.00;0.018728;0.083498;SAT
ENC3_NNGR_15x15_05;1;0;2;2356;0;12.00;0.01663;0.064901;SAT
ENC3_NNGR_15x15_06;1;0;2;2716;0;12.00;0.017752;0.062691;SAT
ENC3_NNGR_15x17_01;1;0;2;3318;0;12.00;0.015953;0.067162;SAT
ENC3_NNGR_15x18_01;1;0;2;4783;0;13.00;0.017195;0.061977;SAT
ENC3_NNGR_15x20_01;1;0;2;3931;0;13.00;0.015583;0.062185;SAT
ENC3_NNGR_16x19_01;1;0;2;3005;0;12.00;0.012919;0.055188;SAT
ENC3_NNGR_17x11_01;1;0;2;2174;0;12.00;0.012701;0.050815;SAT
ENC3_NNGR_17x18_01;1;0;2;2371;0;12.00;0.015417;0.053765;SAT
ENC3_NNGR_18x17_01;1;0;2;4099;0;13.00;0.012046;0.048080;SAT
ENC3_NNGR_18x25_01;1;0;2;3729;0;13.00;0.010149;0.046326;SAT
ENC3_NNGR_20x10_01;1;0;2;2041;0;12.00;0.010873;0.041790;SAT
ENC3_NNGR_20x10_02;1;1;4;2612;1;12.00;0.013857;0.044732;SAT
ENC3_NNGR_20x15_01;1;0;2;3541;0;12.00;0.009275;0.040940;SAT
ENC3_NNGR_20x19_01;1;0;2;2715;0;12.00;0.011411;0.037210;SAT
ENC3_NNGR_21x14_01;1;0;3;4621;0;13.00;0.011723;0.047289;SAT
ENC3_NNGR_21x23_01;1;0;2;9090;0;14.00;0.014174;0.058308;SAT
ENC3_NNGR_21x33_01;1;0;2;11980;0;15.00;0.01458;0.066544;SAT
ENC3_NNGR_24x13_01;1;0;2;3899;0;13.00;0.010887;0.044648;SAT
ENC3_NNGR_24x18_01;1;9;17;10234;15;14.00;0.017073;0.056383;SAT
ENC3_NNGR_25x20_01;1;0;2;7621;0;14.00;0.008469;0.052705;SAT
ENC3_NNGR_25x24_01;1;0;2;6547;0;13.00;0.011366;0.050145;SAT
ENC3_NNGR_25x25_01;1;2;5;6520;2;14.00;0.014371;0.048636;SAT
ENC3_NNGR_29x25_01;1;0;2;14998;0;16.00;0.02036;0.079840;SAT
ENC3_NNGR_30x20_01;1;2;5;11945;2;16.00;0.018511;0.069144;SAT
