Feature;Importancia
Promig_Llibertat_Total;0.2289
Mitjana_Mida_Pistes;0.2259
Ratio_F/C;0.1385
Total_Pistes;0.1297
Desviacio_Est._Mida_Pistes;0.1143
Promig_Pistes/Fila;0.0775
%_Caselles_Pintades;0.0584
Promig_Pistes/Columna;0.0267
Relatiu_Llibertat_Total;0.0
