Feature;Importancia
%_Caselles_Pintades;0.1526
Desviacio_Est._Mida_Pistes;0.146
Mitjana_Mida_Pistes;0.1195
Total_Pistes;0.1166
Promig_Llibertat_Total;0.1161
Promig_Pistes/Fila;0.1056
Promig_Pistes/Columna;0.0846
Ratio_F/C;0.0815
Relatiu_Llibertat_Total;0.0774
