Feature;Importancia
Total_Pistes;0.1449
Promig_Llibertat_Total;0.1371
Promig_Pistes/Fila;0.1241
%_Caselles_Pintades;0.1219
Promig_Pistes/Columna;0.1204
Ratio_F/C;0.1059
Desviacio_Est._Mida_Pistes;0.098
Mitjana_Mida_Pistes;0.0893
Relatiu_Llibertat_Total;0.0585
