Feature;Importancia
Total_Pistes;0.1622
Promig_Llibertat_Total;0.131
%_Caselles_Pintades;0.1246
Promig_Pistes/Fila;0.1174
Promig_Pistes/Columna;0.1076
Desviacio_Est._Mida_Pistes;0.1053
Ratio_F/C;0.1026
Mitjana_Mida_Pistes;0.0793
Relatiu_Llibertat_Total;0.0699
